4728,71,Plus
4729,89,Plus
4730,162,Open
4731,105,Random
4732,162,Open
4733,248,Elemental
4734,240,Elemental
4735,116,Random
4736,251,Elemental
4737,142,Sudden Death
4738,44,Same
4739,121,Random
4740,205,Same Wall
4741,73,Plus
4742,98,Random
4743,94,Plus
4744,30,Open
4745,162,Open
4746,203,Same Wall
4747,4,Open
4748,52,Same
4749,110,Random
4750,237,Elemental
4751,51,Same
4752,24,Open
4753,163,Open
4754,113,Random
4755,70,Plus
4756,204,Same Wall
4757,235,Elemental
4758,195,Same Wall
4759,150,Sudden Death
4760,75,Plus
4761,235,Elemental
4762,108,Random
4763,167,Open
4764,69,Plus
4765,80,Plus
4766,47,Same
4767,21,Open
4768,151,Sudden Death
4769,158,Sudden Death
4770,229,Elemental
4771,60,Same
4772,140,Sudden Death
4773,183,Open
4774,24,Open
4775,170,Open
4776,214,Same Wall
4777,46,Same
4778,98,Random
4779,70,Plus
4780,74,Plus
4781,73,Plus
4782,132,Sudden Death
4783,61,Same
4784,95,Plus
4785,216,Same Wall
4786,69,Plus
4787,176,Open
4788,100,Random
4789,184,Open
4790,17,Open
4791,30,Open
4792,132,Sudden Death
4793,38,Same
4794,77,Plus
4795,147,Sudden Death
4796,124,Random
4797,197,Same Wall
4798,123,Random
4799,142,Sudden Death
4800,22,Open
4801,109,Random
4802,18,Open
4803,179,Open
4804,108,Random
4805,185,Open
4806,27,Open
4807,53,Same
4808,222,Same Wall
4809,79,Plus
4810,139,Sudden Death
4811,1,Open
4812,208,Same Wall
4813,238,Elemental
4814,99,Random
4815,171,Open
4816,36,Same
4817,57,Same
4818,138,Sudden Death
4819,25,Open
4820,123,Random
4821,69,Plus
4822,101,Random
4823,242,Elemental
4824,43,Same
4825,228,Elemental
4826,60,Same
4827,196,Same Wall
4828,254,Elemental
4829,175,Open
4830,76,Plus
4831,247,Elemental
4832,176,Open
4833,213,Same Wall
4834,172,Open
4835,117,Random
4836,39,Same
4837,166,Open
4838,224,Elemental
4839,23,Open
4840,112,Random
4841,223,Same Wall
4842,63,Same
4843,206,Same Wall
4844,126,Random
4845,179,Open
4846,5,Open
4847,150,Sudden Death
4848,161,Open
4849,158,Sudden Death
4850,55,Same
4851,27,Open
4852,199,Same Wall
4853,233,Elemental
4854,58,Same
4855,40,Same
4856,118,Random
4857,251,Elemental
4858,50,Same
4859,211,Same Wall
4860,133,Sudden Death
4861,102,Random
4862,27,Open
4863,106,Random
4864,157,Sudden Death
4865,173,Open
4866,170,Open
4867,28,Open
4868,115,Random
4869,215,Same Wall
4870,225,Elemental
4871,103,Random
4872,195,Same Wall
4873,181,Open
4874,116,Random
4875,69,Plus
4876,11,Open
4877,242,Elemental
4878,223,Same Wall
4879,22,Open
4880,13,Open
4881,223,Same Wall
4882,68,Plus
4883,76,Plus
4884,2,Open
4885,252,Elemental
4886,6,Open
4887,216,Same Wall
4888,158,Sudden Death
4889,69,Plus
4890,38,Same
4891,88,Plus
4892,200,Same Wall
4893,67,Plus
4894,96,Random
4895,253,Elemental
4896,22,Open
4897,206,Same Wall
4898,4,Open
4899,61,Same
4900,10,Open
4901,162,Open
4902,150,Sudden Death
4903,62,Same
4904,14,Open
4905,169,Open
4906,37,Same
4907,254,Elemental
4908,49,Same
4909,2,Open
4910,107,Random
4911,66,Plus
4912,159,Sudden Death
4913,212,Same Wall
4914,170,Open
4915,68,Plus
4916,226,Elemental
4917,214,Same Wall
4918,65,Plus
4919,27,Open
4920,219,Same Wall
4921,154,Sudden Death
4922,16,Open
4923,234,Elemental
4924,126,Random
4925,156,Sudden Death
4926,146,Sudden Death
4927,201,Same Wall
4928,81,Plus
4929,14,Open
4930,179,Open
4931,115,Random
4932,162,Open
4933,97,Random
4934,118,Random
4935,180,Open
4936,139,Sudden Death
4937,147,Sudden Death
4938,72,Plus
4939,144,Sudden Death
4940,167,Open
4941,59,Same
4942,33,Same
4943,51,Same
4944,145,Sudden Death
4945,86,Plus
4946,96,Random
4947,157,Sudden Death
4948,32,Same
4949,207,Same Wall
4950,99,Random
4951,10,Open
4952,101,Random
4953,208,Same Wall
4954,233,Elemental
4955,34,Same
4956,97,Random
4957,203,Same Wall
4958,41,Same
4959,229,Elemental
4960,134,Sudden Death
4961,71,Plus
4962,174,Open
4963,84,Plus
4964,244,Elemental
4965,107,Random
4966,249,Elemental
4967,224,Elemental
4968,112,Random
4969,75,Plus
4970,213,Same Wall
4971,148,Sudden Death
4972,36,Same
4973,246,Elemental
4974,120,Random
4975,1,Open
4976,25,Open
4977,60,Same
4978,94,Plus
4979,237,Elemental
4980,117,Random
4981,63,Same
4982,229,Elemental
4983,186,Open
4984,116,Random
4985,193,Same Wall
4986,169,Open
4987,152,Sudden Death
4988,39,Same
4989,39,Same
4990,157,Sudden Death
4991,106,Random
4992,239,Elemental
4993,80,Plus
4994,238,Elemental
4995,121,Random
4996,185,Open
4997,24,Open
4998,152,Sudden Death
4999,219,Same Wall
5000,247,Elemental
5001,170,Open
5002,196,Same Wall
5003,161,Open
5004,97,Random
5005,137,Sudden Death
5006,232,Elemental
5007,195,Same Wall
5008,112,Random
5009,94,Plus
5010,157,Sudden Death
5011,204,Same Wall
5012,151,Sudden Death
5013,127,Random
5014,63,Same
5015,70,Plus
5016,64,Plus
5017,67,Plus
5018,71,Plus
5019,227,Elemental
5020,138,Sudden Death
5021,8,Open
5022,104,Random
5023,112,Random
5024,195,Same Wall
5025,1,Open
5026,107,Random
5027,122,Random
5028,167,Open
5029,192,Same Wall
5030,202,Same Wall
5031,189,Open
5032,86,Plus
5033,135,Sudden Death
5034,15,Open
5035,81,Plus
5036,23,Open
5037,78,Plus
5038,234,Elemental
5039,147,Sudden Death
5040,207,Same Wall
5041,148,Sudden Death
5042,21,Open
5043,212,Same Wall
5044,63,Same
5045,230,Elemental
5046,232,Elemental
5047,196,Same Wall
5048,0,Open
5049,48,Same
5050,187,Open
5051,156,Sudden Death
5052,64,Plus
5053,199,Same Wall
5054,255,Elemental
5055,14,Open
5056,58,Same
5057,50,Same
5058,27,Open
5059,238,Elemental
5060,119,Random
5061,188,Open
5062,8,Open
5063,157,Sudden Death
5064,198,Same Wall
5065,186,Open
5066,171,Open
5067,57,Same
5068,252,Elemental
5069,156,Sudden Death
5070,245,Elemental
5071,134,Sudden Death
5072,108,Random
5073,182,Open
5074,189,Open
5075,155,Sudden Death
5076,37,Same
5077,204,Same Wall
5078,88,Plus
5079,76,Plus
5080,238,Elemental
5081,95,Plus
5082,254,Elemental
5083,91,Plus
5084,2,Open
5085,186,Open
5086,220,Same Wall
5087,94,Plus
5088,140,Sudden Death
5089,187,Open
5090,248,Elemental
5091,110,Random
5092,225,Elemental
5093,98,Random
5094,201,Same Wall
5095,148,Sudden Death
5096,127,Random
5097,27,Open
5098,146,Sudden Death
5099,244,Elemental
5100,201,Same Wall
5101,203,Same Wall
5102,130,Sudden Death
5103,183,Open
5104,128,Sudden Death
5105,157,Sudden Death
5106,141,Sudden Death
5107,186,Open
5108,1,Open
5109,137,Sudden Death
5110,8,Open
5111,248,Elemental
5112,65,Plus
5113,169,Open
5114,7,Open
5115,184,Open
5116,136,Sudden Death
5117,59,Same
5118,119,Random
5119,118,Random
5120,240,Elemental
5121,117,Random
5122,250,Elemental
5123,146,Sudden Death
5124,157,Sudden Death
5125,12,Open
5126,133,Sudden Death
5127,186,Open
5128,185,Open
5129,131,Sudden Death
5130,188,Open
5131,24,Open
5132,55,Same
5133,52,Same
5134,8,Open
5135,60,Same
5136,67,Plus
5137,31,Open
5138,126,Random
5139,200,Same Wall
5140,139,Sudden Death
5141,118,Random
5142,111,Random
5143,222,Same Wall
5144,48,Same
5145,228,Elemental
5146,207,Same Wall
5147,74,Plus
5148,139,Sudden Death
5149,161,Open
5150,70,Plus
5151,110,Random
5152,160,Open
5153,55,Same
5154,24,Open
5155,241,Elemental
5156,99,Random
5157,17,Open
5158,181,Open
5159,39,Same
5160,173,Open
5161,200,Same Wall
5162,31,Open
5163,62,Same
5164,252,Elemental
5165,45,Same
5166,0,Open
5167,46,Same
5168,237,Elemental
5169,22,Open
5170,135,Sudden Death
5171,95,Plus
5172,123,Random
5173,233,Elemental
5174,6,Open
5175,23,Open
5176,245,Elemental
5177,234,Elemental
5178,77,Plus
5179,170,Open
5180,193,Same Wall
5181,68,Plus
5182,196,Same Wall
5183,95,Plus
5184,210,Same Wall
5185,217,Same Wall
5186,74,Plus
5187,36,Same
5188,234,Elemental
5189,201,Same Wall
5190,209,Same Wall
5191,242,Elemental
5192,145,Sudden Death
5193,196,Same Wall
5194,182,Open
5195,254,Elemental
5196,209,Same Wall
5197,16,Open
5198,225,Elemental
5199,165,Open
5200,182,Open
5201,89,Plus
5202,161,Open
5203,20,Open
5204,136,Sudden Death
5205,60,Same
5206,68,Plus
5207,186,Open
5208,198,Same Wall
5209,146,Sudden Death
5210,121,Random
5211,111,Random
5212,227,Elemental
5213,124,Random
5214,103,Random
5215,97,Random
5216,192,Same Wall
5217,51,Same
5218,137,Sudden Death
5219,195,Same Wall
5220,236,Elemental
5221,141,Sudden Death
5222,80,Plus
5223,52,Same
5224,157,Sudden Death
5225,78,Plus
5226,118,Random
5227,240,Elemental
5228,110,Random
5229,52,Same
5230,35,Same
5231,184,Open
5232,214,Same Wall
5233,192,Same Wall
5234,195,Same Wall
5235,130,Sudden Death
5236,108,Random
5237,198,Same Wall
5238,162,Open
5239,225,Elemental
5240,221,Same Wall
5241,180,Open
5242,76,Plus
5243,50,Same
5244,169,Open
5245,162,Open
5246,167,Open
5247,140,Sudden Death
5248,160,Open
5249,29,Open
5250,204,Same Wall
5251,101,Random
5252,32,Same
5253,179,Open
5254,170,Open
5255,4,Open
5256,11,Open
5257,62,Same
5258,90,Plus
5259,171,Open
5260,139,Sudden Death
5261,241,Elemental
5262,63,Same
5263,128,Sudden Death
5264,133,Sudden Death
5265,36,Same
5266,229,Elemental
5267,63,Same
5268,222,Same Wall
5269,223,Same Wall
5270,151,Sudden Death
5271,162,Open
5272,112,Random
5273,40,Same
5274,190,Open
5275,139,Sudden Death
5276,203,Same Wall
5277,13,Open
5278,252,Elemental
5279,247,Elemental
5280,172,Open
5281,112,Random
5282,12,Open
5283,163,Open
5284,61,Same
5285,149,Sudden Death
5286,88,Plus
5287,124,Random
5288,18,Open
5289,108,Random
5290,87,Plus
5291,199,Same Wall
5292,223,Same Wall
5293,159,Sudden Death
5294,173,Open
5295,21,Open
5296,251,Elemental
5297,92,Plus
5298,0,Open
5299,228,Elemental
5300,149,Sudden Death
5301,223,Same Wall
5302,155,Sudden Death
5303,21,Open
5304,184,Open
5305,198,Same Wall
5306,197,Same Wall
5307,18,Open
5308,0,Open
5309,20,Open
5310,223,Same Wall
5311,187,Open
5312,26,Open
5313,2,Open
5314,64,Plus
5315,21,Open
5316,253,Elemental
5317,138,Sudden Death
5318,209,Same Wall
5319,177,Open
5320,234,Elemental
5321,177,Open
5322,103,Random
5323,222,Same Wall
5324,36,Same
5325,151,Sudden Death
5326,227,Elemental
5327,142,Sudden Death
5328,112,Random
5329,63,Same
5330,12,Open
5331,9,Open
5332,75,Plus
5333,31,Open
5334,39,Same
5335,83,Plus
5336,238,Elemental
5337,103,Random
5338,92,Plus
5339,94,Plus
5340,2,Open
5341,18,Open
5342,200,Same Wall
5343,240,Elemental
5344,35,Same
5345,173,Open
5346,97,Random
5347,82,Plus
5348,22,Open
5349,234,Elemental
5350,141,Sudden Death
5351,190,Open
5352,203,Same Wall
5353,228,Elemental
5354,130,Sudden Death
5355,134,Sudden Death
5356,17,Open
5357,47,Same
5358,92,Plus
5359,4,Open
5360,27,Open
5361,167,Open
5362,255,Elemental
5363,69,Plus
5364,182,Open
5365,246,Elemental
5366,179,Open
5367,116,Random
5368,72,Plus
5369,226,Elemental
5370,120,Random
5371,8,Open
5372,136,Sudden Death
5373,92,Plus
5374,46,Same
5375,173,Open
5376,255,Elemental
5377,72,Plus
5378,102,Random
5379,244,Elemental
5380,66,Plus
5381,13,Open
5382,5,Open
5383,185,Open
5384,236,Elemental
5385,221,Same Wall
5386,159,Sudden Death
5387,88,Plus
5388,94,Plus
5389,193,Same Wall
5390,141,Sudden Death
5391,143,Sudden Death
5392,54,Same
5393,108,Random
5394,212,Same Wall
5395,49,Same
5396,144,Sudden Death
5397,188,Open
5398,181,Open
5399,144,Sudden Death
5400,255,Elemental
5401,15,Open
5402,19,Open
5403,168,Open
5404,73,Plus
5405,75,Plus
5406,137,Sudden Death
5407,11,Open
5408,230,Elemental
5409,172,Open
5410,72,Plus
5411,144,Sudden Death
5412,55,Same
5413,76,Plus
5414,177,Open
5415,187,Open
5416,135,Sudden Death
5417,116,Random
5418,182,Open
5419,235,Elemental
5420,194,Same Wall
5421,164,Open
5422,240,Elemental
5423,70,Plus
5424,247,Elemental
5425,100,Random
5426,128,Sudden Death
5427,101,Random
5428,143,Sudden Death
5429,201,Same Wall
5430,168,Open
5431,190,Open
5432,75,Plus
5433,198,Same Wall
5434,37,Same
5435,213,Same Wall
5436,255,Elemental
5437,56,Same
5438,82,Plus
5439,34,Same
5440,16,Open
5441,175,Open
5442,253,Elemental
5443,193,Same Wall
5444,175,Open
5445,253,Elemental
5446,8,Open
5447,220,Same Wall
5448,210,Same Wall
5449,129,Sudden Death
5450,192,Same Wall
5451,217,Same Wall
5452,247,Elemental
5453,49,Same
5454,253,Elemental
5455,66,Plus
5456,152,Sudden Death
5457,104,Random
5458,254,Elemental
5459,120,Random
5460,109,Random
5461,117,Random
5462,1,Open
5463,23,Open
5464,100,Random
5465,223,Same Wall
5466,165,Open
5467,40,Same
5468,97,Random
5469,122,Random
5470,0,Open
5471,10,Open
5472,181,Open
5473,43,Same
5474,128,Sudden Death
5475,29,Open
5476,96,Random
5477,122,Random
5478,130,Sudden Death
5479,51,Same
5480,7,Open
5481,220,Same Wall
5482,180,Open
5483,183,Open
5484,179,Open
5485,190,Open
5486,43,Same
5487,155,Sudden Death
5488,79,Plus
5489,81,Plus
5490,67,Plus
5491,3,Open
5492,224,Elemental
5493,24,Open
5494,58,Same
5495,179,Open
5496,130,Sudden Death
5497,51,Same
5498,139,Sudden Death
5499,57,Same
5500,38,Same
5501,105,Random
5502,12,Open
5503,218,Same Wall
5504,13,Open
5505,247,Elemental
5506,199,Same Wall
5507,61,Same
5508,3,Open
5509,26,Open
5510,152,Sudden Death
5511,217,Same Wall
5512,92,Plus
5513,94,Plus
5514,139,Sudden Death
5515,32,Same
5516,176,Open
5517,165,Open
5518,242,Elemental
5519,105,Random
5520,86,Plus
5521,246,Elemental
5522,73,Plus
5523,158,Sudden Death
5524,161,Open
5525,11,Open
5526,203,Same Wall
5527,170,Open
5528,221,Same Wall
5529,153,Sudden Death
5530,208,Same Wall
5531,159,Sudden Death
5532,7,Open
5533,93,Plus
5534,237,Elemental
5535,171,Open
5536,80,Plus
5537,235,Elemental
5538,202,Same Wall
5539,185,Open
5540,80,Plus
5541,54,Same
5542,193,Same Wall
5543,230,Elemental
5544,10,Open
5545,222,Same Wall
5546,60,Same
5547,170,Open
5548,164,Open
5549,60,Same
5550,203,Same Wall
5551,195,Same Wall
5552,227,Elemental
5553,47,Same
5554,8,Open
5555,224,Elemental
5556,104,Random
5557,165,Open
5558,43,Same
5559,19,Open
5560,172,Open
5561,233,Elemental
5562,108,Random
5563,244,Elemental
5564,189,Open
5565,174,Open
5566,28,Open
5567,148,Sudden Death
5568,182,Open
5569,223,Same Wall
5570,130,Sudden Death
5571,40,Same
5572,255,Elemental
5573,36,Same
5574,118,Random
5575,114,Random
5576,74,Plus
5577,52,Same
5578,191,Open
5579,238,Elemental
5580,72,Plus
5581,221,Same Wall
5582,45,Same
5583,194,Same Wall
5584,47,Same
5585,213,Same Wall
5586,119,Random
5587,99,Random
5588,237,Elemental
5589,62,Same
5590,210,Same Wall
5591,6,Open
5592,41,Same
5593,251,Elemental
5594,85,Plus
5595,205,Same Wall
5596,254,Elemental
5597,181,Open
5598,16,Open
5599,174,Open
5600,118,Random
5601,171,Open
5602,230,Elemental
5603,35,Same
5604,200,Same Wall
5605,62,Same
5606,46,Same
5607,148,Sudden Death
5608,82,Plus
5609,56,Same
5610,13,Open
5611,132,Sudden Death
5612,85,Plus
5613,224,Elemental
5614,145,Sudden Death
5615,125,Random
5616,114,Random
5617,190,Open
5618,142,Sudden Death
5619,188,Open
5620,232,Elemental
5621,46,Same
5622,57,Same
5623,157,Sudden Death
5624,139,Sudden Death
5625,167,Open
5626,134,Sudden Death
5627,197,Same Wall
5628,131,Sudden Death
5629,201,Same Wall
5630,65,Plus
5631,17,Open
5632,202,Same Wall
5633,40,Same
5634,238,Elemental
5635,66,Plus
5636,99,Random
5637,218,Same Wall
5638,98,Random
5639,101,Random
5640,91,Plus
5641,194,Same Wall
5642,30,Open
5643,3,Open
5644,129,Sudden Death
5645,155,Sudden Death
5646,110,Random
5647,13,Open
5648,228,Elemental
5649,196,Same Wall
5650,70,Plus
5651,134,Sudden Death
5652,17,Open
5653,206,Same Wall
5654,215,Same Wall
5655,238,Elemental
5656,9,Open
5657,197,Same Wall
5658,244,Elemental
5659,114,Random
5660,4,Open
5661,66,Plus
5662,40,Same
5663,213,Same Wall
5664,233,Elemental
5665,45,Same
5666,147,Sudden Death
5667,28,Open
5668,136,Sudden Death
5669,82,Plus
5670,137,Sudden Death
5671,252,Elemental
5672,157,Sudden Death
5673,171,Open
5674,232,Elemental
5675,4,Open
5676,133,Sudden Death
5677,103,Random
5678,61,Same
5679,138,Sudden Death
5680,189,Open
5681,190,Open
5682,150,Sudden Death
5683,87,Plus
5684,32,Same
5685,116,Random
5686,37,Same
5687,18,Open
5688,221,Same Wall
5689,46,Same
5690,153,Sudden Death
5691,109,Random
5692,57,Same
5693,120,Random
5694,60,Same
5695,17,Open
5696,10,Open
5697,146,Sudden Death
5698,205,Same Wall
5699,74,Plus
5700,239,Elemental
5701,254,Elemental
5702,27,Open
5703,114,Random
5704,80,Plus
5705,202,Same Wall
5706,102,Random
5707,31,Open
5708,25,Open
5709,157,Sudden Death
5710,117,Random
5711,12,Open
5712,53,Same
5713,132,Sudden Death
5714,119,Random
5715,200,Same Wall
5716,205,Same Wall
5717,122,Random
5718,154,Sudden Death
5719,32,Same
5720,61,Same
5721,185,Open
5722,109,Random
5723,77,Plus
5724,218,Same Wall
5725,195,Same Wall
5726,246,Elemental
5727,222,Same Wall
5728,103,Random
5729,47,Same
5730,147,Sudden Death
5731,100,Random
5732,80,Plus
5733,52,Same
5734,145,Sudden Death
5735,223,Same Wall
5736,172,Open
5737,247,Elemental
5738,141,Sudden Death
5739,235,Elemental
5740,245,Elemental
5741,148,Sudden Death
5742,142,Sudden Death
5743,170,Open
5744,132,Sudden Death
5745,238,Elemental
5746,224,Elemental
5747,112,Random
5748,207,Same Wall
5749,55,Same
5750,175,Open
5751,50,Same
5752,99,Random
5753,62,Same
5754,103,Random
5755,172,Open
5756,159,Sudden Death
5757,124,Random
5758,205,Same Wall
5759,84,Plus
5760,54,Same
5761,220,Same Wall
5762,221,Same Wall
5763,1,Open
5764,98,Random
5765,78,Plus
5766,98,Random
5767,91,Plus
5768,233,Elemental
5769,10,Open
5770,88,Plus
5771,1,Open
5772,209,Same Wall
5773,164,Open
5774,1,Open
5775,125,Random
5776,226,Elemental
5777,212,Same Wall
5778,201,Same Wall
5779,233,Elemental
5780,224,Elemental
5781,3,Open
5782,219,Same Wall
5783,93,Plus
5784,133,Sudden Death
5785,149,Sudden Death
5786,127,Random
5787,32,Same
5788,64,Plus
5789,249,Elemental
5790,58,Same
5791,138,Sudden Death
5792,176,Open
5793,114,Random
5794,164,Open
5795,186,Open
5796,223,Same Wall
5797,162,Open
5798,7,Open
5799,253,Elemental
5800,63,Same
5801,219,Same Wall
5802,188,Open
5803,249,Elemental
5804,101,Random
5805,38,Same
5806,70,Plus
5807,157,Sudden Death
5808,135,Sudden Death
5809,15,Open
5810,43,Same
5811,201,Same Wall
5812,183,Open
5813,54,Same
5814,150,Sudden Death
5815,188,Open
5816,220,Same Wall
5817,151,Sudden Death
5818,174,Open
5819,65,Plus
5820,117,Random
5821,148,Sudden Death
5822,180,Open
5823,153,Sudden Death
5824,13,Open
5825,199,Same Wall
5826,223,Same Wall
5827,39,Same
5828,126,Random
5829,138,Sudden Death
5830,247,Elemental
5831,222,Same Wall
5832,229,Elemental
5833,67,Plus
5834,179,Open
5835,107,Random
5836,105,Random
5837,112,Random
5838,211,Same Wall
5839,33,Same
5840,171,Open
5841,118,Random
5842,253,Elemental
5843,168,Open
5844,11,Open
5845,41,Same
5846,89,Plus
5847,101,Random
5848,161,Open
5849,26,Open
5850,235,Elemental
5851,168,Open
5852,246,Elemental
5853,164,Open
5854,179,Open
5855,153,Sudden Death
5856,134,Sudden Death
5857,181,Open
5858,134,Sudden Death
5859,224,Elemental
5860,246,Elemental
5861,93,Plus
5862,171,Open
5863,21,Open
5864,21,Open
5865,24,Open
5866,53,Same
5867,238,Elemental
5868,148,Sudden Death
5869,220,Same Wall
5870,35,Same
5871,34,Same
5872,133,Sudden Death
5873,225,Elemental
5874,56,Same
5875,32,Same
5876,150,Sudden Death
5877,51,Same
5878,155,Sudden Death
5879,113,Random
5880,10,Open
5881,248,Elemental
5882,47,Same
5883,237,Elemental
5884,123,Random
5885,129,Sudden Death
5886,176,Open
5887,161,Open
5888,81,Plus
5889,19,Open
5890,146,Sudden Death
5891,124,Random
5892,0,Open
5893,116,Random
5894,154,Sudden Death
5895,188,Open
5896,6,Open
5897,52,Same
5898,57,Same
5899,27,Open
5900,160,Open
5901,193,Same Wall
5902,171,Open
5903,184,Open
5904,79,Plus
5905,40,Same
5906,212,Same Wall
5907,199,Same Wall
5908,14,Open
5909,172,Open
5910,213,Same Wall
5911,248,Elemental
5912,80,Plus
5913,8,Open
5914,113,Random
5915,168,Open
5916,187,Open
5917,132,Sudden Death
5918,35,Same
5919,202,Same Wall
5920,167,Open
5921,186,Open
5922,251,Elemental
5923,148,Sudden Death
5924,85,Plus
5925,37,Same
5926,60,Same
5927,233,Elemental
5928,239,Elemental
5929,110,Random
5930,183,Open
5931,137,Sudden Death
5932,68,Plus
5933,119,Random
5934,229,Elemental
5935,250,Elemental
5936,64,Plus
5937,35,Same
5938,199,Same Wall
5939,53,Same
5940,44,Same
5941,236,Elemental
5942,126,Random
5943,17,Open
5944,171,Open
5945,34,Same
5946,170,Open
5947,112,Random
5948,112,Random
5949,4,Open
5950,131,Sudden Death
5951,44,Same
5952,192,Same Wall
5953,128,Sudden Death
5954,184,Open
5955,191,Open
5956,171,Open
5957,202,Same Wall
5958,10,Open
5959,180,Open
5960,10,Open
5961,159,Sudden Death
5962,168,Open
5963,209,Same Wall
5964,55,Same
5965,86,Plus
5966,73,Plus
5967,1,Open
5968,143,Sudden Death
5969,171,Open
5970,11,Open
5971,4,Open
5972,169,Open
5973,75,Plus
5974,15,Open
5975,213,Same Wall
5976,83,Plus
5977,31,Open
5978,209,Same Wall
5979,223,Same Wall
5980,80,Plus
5981,88,Plus
5982,72,Plus
5983,222,Same Wall
5984,212,Same Wall
5985,63,Same
5986,193,Same Wall
5987,150,Sudden Death
5988,187,Open
5989,186,Open
5990,124,Random
5991,55,Same
5992,141,Sudden Death
5993,157,Sudden Death
5994,3,Open
5995,139,Sudden Death
5996,51,Same
5997,182,Open
5998,78,Plus
5999,229,Elemental
6000,117,Random
6001,151,Sudden Death
6002,152,Sudden Death
6003,202,Same Wall
6004,59,Same
6005,33,Same
6006,255,Elemental
6007,92,Plus
6008,128,Sudden Death
6009,213,Same Wall
6010,222,Same Wall
6011,138,Sudden Death
6012,21,Open
6013,218,Same Wall
6014,234,Elemental
6015,249,Elemental
6016,27,Open
6017,206,Same Wall
6018,15,Open
6019,177,Open
6020,62,Same
6021,77,Plus
6022,8,Open
6023,136,Sudden Death
6024,177,Open
6025,66,Plus
6026,193,Same Wall
6027,79,Plus
6028,238,Elemental
6029,240,Elemental
6030,108,Random
6031,190,Open
6032,43,Same
6033,191,Open
6034,101,Random
6035,32,Same
6036,155,Sudden Death
6037,199,Same Wall
6038,198,Same Wall
6039,189,Open
6040,106,Random
6041,30,Open
6042,202,Same Wall
6043,12,Open
6044,117,Random
6045,226,Elemental
6046,227,Elemental
6047,149,Sudden Death
6048,205,Same Wall
6049,5,Open
6050,153,Sudden Death
6051,168,Open
6052,234,Elemental
6053,219,Same Wall
6054,41,Same
6055,192,Same Wall
6056,175,Open
6057,101,Random
6058,217,Same Wall
6059,180,Open
6060,33,Same
6061,91,Plus
6062,28,Open
6063,163,Open
6064,231,Elemental
6065,251,Elemental
6066,107,Random
6067,157,Sudden Death
6068,129,Sudden Death
6069,148,Sudden Death
6070,221,Same Wall
6071,18,Open
6072,72,Plus
6073,209,Same Wall
6074,140,Sudden Death
6075,251,Elemental
6076,42,Same
6077,198,Same Wall
6078,168,Open
6079,202,Same Wall
6080,33,Same
6081,188,Open
6082,88,Plus
6083,18,Open
6084,120,Random
6085,188,Open
6086,84,Plus
6087,246,Elemental
6088,189,Open
6089,222,Same Wall
6090,67,Plus
6091,83,Plus
6092,133,Sudden Death
6093,79,Plus
6094,213,Same Wall
6095,173,Open
6096,226,Elemental
6097,35,Same
6098,160,Open
6099,218,Same Wall
6100,165,Open
6101,224,Elemental
6102,188,Open
6103,112,Random
6104,84,Plus
6105,198,Same Wall
6106,29,Open
6107,240,Elemental
6108,234,Elemental
6109,224,Elemental
6110,179,Open
6111,175,Open
6112,81,Plus
6113,203,Same Wall
6114,67,Plus
6115,136,Sudden Death
6116,160,Open
6117,73,Plus
6118,3,Open
6119,67,Plus
6120,20,Open
6121,133,Sudden Death
6122,248,Elemental
6123,196,Same Wall
6124,208,Same Wall
6125,36,Same
6126,16,Open
6127,243,Elemental
6128,84,Plus
6129,16,Open
6130,255,Elemental
6131,111,Random
6132,191,Open
6133,3,Open
6134,218,Same Wall
6135,242,Elemental
6136,197,Same Wall
6137,213,Same Wall
6138,116,Random
6139,130,Sudden Death
6140,110,Random
6141,134,Sudden Death
6142,124,Random
6143,93,Plus
6144,148,Sudden Death
6145,11,Open
6146,83,Plus
6147,162,Open
6148,26,Open
6149,217,Same Wall
6150,174,Open
6151,191,Open
6152,236,Elemental
6153,50,Same
6154,240,Elemental
6155,158,Sudden Death
6156,187,Open
6157,50,Same
6158,68,Plus
6159,143,Sudden Death
6160,118,Random
6161,152,Sudden Death
6162,126,Random
6163,243,Elemental
6164,135,Sudden Death
6165,86,Plus
6166,175,Open
6167,174,Open
6168,210,Same Wall
6169,215,Same Wall
6170,138,Sudden Death
6171,74,Plus
6172,110,Random
6173,18,Open
6174,121,Random
6175,235,Elemental
6176,33,Same
6177,83,Plus
6178,127,Random
6179,247,Elemental
6180,158,Sudden Death
6181,196,Same Wall
6182,204,Same Wall
6183,129,Sudden Death
6184,125,Random
6185,190,Open
6186,34,Same
6187,122,Random
6188,254,Elemental
6189,210,Same Wall
6190,234,Elemental
6191,150,Sudden Death
6192,126,Random
6193,149,Sudden Death
6194,21,Open
6195,0,Open
6196,181,Open
6197,47,Same
6198,180,Open
6199,189,Open
6200,181,Open
6201,162,Open
6202,86,Plus
6203,224,Elemental
6204,162,Open
6205,219,Same Wall
6206,37,Same
6207,115,Random
6208,50,Same
6209,123,Random
6210,191,Open
6211,32,Same
6212,227,Elemental
6213,98,Random
6214,213,Same Wall
6215,163,Open
6216,255,Elemental
6217,0,Open
6218,134,Sudden Death
6219,240,Elemental
6220,81,Plus
6221,90,Plus
6222,121,Random
6223,35,Same
6224,165,Open
6225,222,Same Wall
6226,188,Open
6227,43,Same
6228,1,Open
6229,232,Elemental
6230,96,Random
6231,54,Same
6232,164,Open
6233,16,Open
6234,208,Same Wall
6235,220,Same Wall
